TWT,MD,Gamma,General_Discrete
2953.0,2615.336333333333,40.126666666666665,1
2953.5,2615.7936666666665,48.839999999999996,1
2954.0,2616.250666666667,47.96333333333333,1
2954.5,2616.708,57.71,1
2955.0,2617.1653333333334,61.81666666666666,1
2955.5,2617.6223333333332,64.55666666666666,1
2956.0,2618.15575,64.875,1
2956.5,2618.6893333333333,62.89333333333334,2
2957.0,2619.1463333333336,69.01333333333334,2
2957.5,2619.6036666666664,66.61999999999999,2
2958.0,2620.0606666666667,73.16333333333334,1
2958.5,2620.518,69.72333333333334,1
2959.0,2620.9753333333333,78.31666666666666,1
2959.5,2621.432333333333,88.68666666666667,1
2960.0,2621.8896666666665,85.96,1
2960.5,2622.346666666667,77.01666666666667,1
2961.0,2622.804,77.66,1
2961.5,2623.2613333333334,72.75333333333333,1
2962.0,2623.7183333333332,73.70666666666666,1
2962.5,2624.1756666666665,81.03333333333332,1
2963.0,2624.6326666666664,88.76333333333332,1
2963.5,2625.16625,87.615,1
2964.0,2625.6996666666664,86.7,2
2964.5,2626.1566666666668,90.69,3
2965.0,2626.614,83.29,3
2965.5,2627.0713333333333,65.96,3
2966.0,2627.5283333333336,86.04666666666667,1
2966.5,2627.9856666666665,91.28666666666668,1
2967.0,2628.4426666666664,81.59333333333332,1
2967.5,2628.9,74.00333333333333,1
2968.0,2629.3573333333334,86.11333333333333,1
2968.5,2629.8143333333333,71.32666666666667,1
2969.0,2630.2716666666665,45.416666666666664,1
2969.5,2630.7286666666664,63.626666666666665,1
2970.0,2631.186,60.97666666666667,1
2970.5,2631.6433333333334,71.96333333333332,1
2971.0,2632.1765,86.52499999999999,1
2971.5,2632.71,99.0,1
2972.0,2633.1673333333333,99.04,1
2972.5,2633.624333333333,97.33,1
2973.0,2634.081666666667,98.61000000000001,1
2973.5,2634.538666666667,98.71666666666665,2
2974.0,2634.996,98.90333333333335,2
2974.5,2635.4533333333334,99.89666666666669,2
2975.0,2635.9103333333333,99.91000000000001,2
2975.5,2636.367666666667,101.08333333333333,1
2976.0,2636.8246666666664,99.59666666666668,1
2976.5,2637.282,98.47000000000001,1
2977.0,2637.7393333333334,98.74333333333334,1
2977.5,2638.1963333333333,98.01,1
2978.0,2638.653666666667,100.90666666666665,1
2978.5,2639.187,98.82499999999999,1
2979.0,2639.720333333333,82.76,1
2979.5,2640.1776666666665,89.73,1
2980.0,2640.634666666667,99.11333333333334,1
