TWT,MD,Gamma,General_Discrete
2829.5,2430.5895,86.32333333333334,2
2830.0,2431.046666666667,91.65500000000002,1
2830.5,2431.503833333333,89.44666666666667,1
2831.0,2431.961166666667,87.79333333333334,1
2831.5,2432.4183333333335,90.02500000000002,1
2832.0,2432.8755,89.73666666666666,1
2832.5,2433.3326666666667,86.32333333333334,1
2833.0,2433.7898333333333,86.795,1
2833.5,2434.2471666666665,90.81166666666667,2
2834.0,2434.7043333333336,90.47333333333334,2
2834.5,2435.1995714285717,85.90571428571427,2
2835.0,2435.6948333333335,81.72999999999999,2
2835.5,2436.1521666666667,81.545,1
2836.0,2436.6093333333333,76.13666666666666,1
2836.5,2437.0665,83.19833333333334,1
2837.0,2437.5236666666665,85.06166666666667,1
2837.5,2437.9808333333335,86.665,1
2838.0,2438.438166666667,82.80499999999999,2
2838.5,2438.8953333333334,81.91166666666668,2
2839.0,2439.3525,81.62333333333333,2
2839.5,2439.8096666666665,81.17666666666666,2
2840.0,2440.266833333333,80.70500000000001,1
2840.5,2440.724166666667,80.83666666666666,1
2841.0,2441.1813333333334,77.68333333333335,1
2841.5,2441.6385,80.12666666666668,1
2842.0,2442.0956666666666,76.05666666666667,1
2842.5,2442.552833333333,78.18333333333334,1
2843.0,2443.010166666667,81.23,1
2843.5,2443.4673333333335,79.89166666666667,2
2844.0,2443.9245,79.23333333333333,2
2844.5,2444.3816666666667,72.355,2
2845.0,2444.8388333333332,73.95833333333334,2
2845.5,2445.296166666667,85.51,1
2846.0,2445.7533333333336,83.53999999999999,1
2846.5,2446.2105,82.83166666666666,2
2847.0,2446.6676666666667,79.54833333333333,2
2847.5,2447.1248333333333,94.925,1
2848.0,2447.5821666666666,93.58666666666666,1
2848.5,2448.0393333333336,90.42166666666667,2
2849.0,2448.4965,85.82499999999999,2
2849.5,2448.953666666667,84.09166666666667,1
2850.0,2449.4108333333334,82.75166666666667,2
2850.5,2449.8681666666666,82.88333333333334,2
2851.0,2450.325333333333,84.64333333333333,2
2851.5,2450.7825000000003,86.19166666666668,1
2852.0,2451.239666666667,87.26833333333333,1
2852.5,2451.6968333333334,84.19666666666666,1
2853.0,2452.1541666666667,84.35333333333334,1
2853.5,2452.6113333333333,81.67666666666666,2
2854.0,2453.0685000000003,80.83666666666666,2
2854.5,2453.525666666667,77.63166666666666,2
2855.0,2453.9828333333335,78.76,2
2855.5,2454.4401666666668,83.95833333333333,1
2856.0,2454.8973333333333,82.12333333333333,1
2856.5,2455.3545000000004,83.06666666666668,2
2857.0,2455.811666666667,92.42666666666668,2
2857.5,2456.2688333333335,85.325,1
2858.0,2456.726166666667,80.49333333333334,1
2858.5,2457.183333333333,81.41166666666666,1
2859.0,2457.6405,80.915,2
2859.5,2458.097666666667,84.59166666666665,2
2860.0,2458.5548333333336,80.075,2
2860.5,2459.012166666667,81.25666666666667,2
2861.0,2459.469333333333,83.54,1
2861.5,2459.9265,80.67833333333333,2
2862.0,2460.3836666666666,79.785,2
